"","id","mean","median","raster_name","service","color","year","ee_r264_name","iso3","continent","region_wb","income_grp","name_long"
"135",135,2.30950713157654,2.33680101654925,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Latvia","LVA","Europe","Europe & Central Asia","3. Upper middle income","Latvia"
"136",136,0.313999503850937,0.279898013447368,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Macao","MAC","Asia","East Asia & Pacific","2. High income: nonOECD","Macao"
"137",137,1.14426481723785,0.88843546585374,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Saint-Martin","MAF","North America","Latin America & Caribbean","2. High income: nonOECD","Saint-Martin"
"138",138,1.42182648181915,1.58938375670863,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Morocco","MAR","Africa","Middle East & North Africa","4. Lower middle income","Morocco"
"139",139,NA,NA,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Monaco","MCO","Europe","Europe & Central Asia","2. High income: nonOECD","Monaco"
"140",140,NA,NA,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Moldova","MDA","Europe","Europe & Central Asia","4. Lower middle income","Moldova"
"141",141,1.2906002998352,1.16942078822696,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Madagascar","MDG","Africa","Sub-Saharan Africa","5. Low income","Madagascar"
"142",142,3.5722451210022,3.34726237179958,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Maldives","MDV","Seven seas (open ocean)","South Asia","3. Upper middle income","Maldives"
"143",143,1.60276460647583,1.6332032437718,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Mexico","MEX","North America","Latin America & Caribbean","3. Upper middle income","Mexico"
"144",144,4.09354305267334,4.32269311015842,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Marshall Islands","MHL","Oceania","East Asia & Pacific","4. Lower middle income","Marshall Islands"
"145",145,NA,NA,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"North Macedonia","MKD","Europe","Europe & Central Asia","3. Upper middle income","Macedonia"
"146",146,NA,NA,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Mali","MLI","Africa","Sub-Saharan Africa","5. Low income","Mali"
"147",147,0.112700425088406,0.110526374117733,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Malta","MLT","Europe","Middle East & North Africa","2. High income: nonOECD","Malta"
"148",148,1.90143549442291,1.96895610776757,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Myanmar","MMR","Asia","East Asia & Pacific","5. Low income","Myanmar"
"149",149,2.35693693161011,2.42270673872335,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Montenegro","MNE","Europe","Europe & Central Asia","3. Upper middle income","Montenegro"
"150",150,NA,NA,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Mongolia","MNG","Asia","East Asia & Pacific","4. Lower middle income","Mongolia"
"151",151,1.10105013847351,1.13209628624916,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Northern Mariana Islands","MNP","Oceania","East Asia & Pacific","2. High income: nonOECD","Northern Mariana Islands"
"152",152,1.18016374111176,1.11277681072374,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Mozambique","MOZ","Africa","Sub-Saharan Africa","5. Low income","Mozambique"
"153",153,0.248368576169014,0.0910141548176981,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Mauritania","MRT","Africa","Sub-Saharan Africa","5. Low income","Mauritania"
"154",154,1.24747931957245,1.11135027263441,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Montserrat","MSR","North America","Latin America & Caribbean","4. Lower middle income","Montserrat"
"155",155,1.37500929832458,1.34367064181263,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Martinique","FRA","Europe","Europe & Central Asia","1. High income: OECD","France"
"156",156,1.30003786087036,1.20356521518947,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Mauritius","MUS","Seven seas (open ocean)","Sub-Saharan Africa","3. Upper middle income","Mauritius"
"157",157,NA,NA,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Malawi","MWI","Africa","Sub-Saharan Africa","5. Low income","Malawi"
"158",158,1.76214122772217,1.77212529198183,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Malaysia","MYS","Asia","East Asia & Pacific","3. Upper middle income","Malaysia"
"159",159,1.14595174789429,1.04428714633935,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Mayotte","FRA","Europe","Europe & Central Asia","1. High income: OECD","France"
"160",160,0.157980099320412,0.0996227334832045,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Namibia","NAM","Africa","Sub-Saharan Africa","3. Upper middle income","Namibia"
"161",161,1.1264660358429,1.01608216658361,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"New Caledonia","NCL","Oceania","East Asia & Pacific","2. High income: nonOECD","New Caledonia"
"162",162,NA,NA,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Niger","NER","Africa","Sub-Saharan Africa","5. Low income","Niger"
"163",163,3.10205817222595,3.19601068565455,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Norfolk Island","NFK","Oceania","East Asia & Pacific","4. Lower middle income","Norfolk Island"
"164",164,1.73968052864075,1.69702231401245,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Nigeria","NGA","Africa","Sub-Saharan Africa","4. Lower middle income","Nigeria"
"165",165,1.60177910327911,1.60423396500134,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Nicaragua","NIC","North America","Latin America & Caribbean","4. Lower middle income","Nicaragua"
"166",166,1.12839508056641,1.14372246015567,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Niue","NIU","Oceania","East Asia & Pacific","3. Upper middle income","Niue"
"167",167,0.935425996780396,0.637258580559955,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Netherlands","NLD","Europe","Europe & Central Asia","1. High income: OECD","Netherlands"
"168",168,1.49411630630493,1.51338980079666,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Norway","NOR","Europe","Europe & Central Asia","1. High income: OECD","Norway"
"169",169,NA,NA,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Nepal","NPL","Asia","South Asia","5. Low income","Nepal"
"170",170,3.60818433761597,3.7448063997137,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Nauru","NRU","Oceania","East Asia & Pacific","4. Lower middle income","Nauru"
"171",171,1.82855474948883,1.92529470970904,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"New Zealand","NZL","Oceania","East Asia & Pacific","1. High income: OECD","New Zealand"
"172",172,1.00370275974274,0.166452349871108,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Oman","OMN","Asia","Middle East & North Africa","2. High income: nonOECD","Oman"
"173",173,0.975702166557312,0.866063035377727,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Pakistan","PAK","Asia","South Asia","4. Lower middle income","Pakistan"
"174",174,1.61981976032257,1.57914613388235,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Panama","PAN","North America","Latin America & Caribbean","3. Upper middle income","Panama"
"175",175,2.76401448249817,3.3227014974608,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Pitcairn Islands","PCN","Oceania","East Asia & Pacific","5. Low income","Pitcairn Islands"
"176",176,0.916909158229828,0.180311613332354,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Peru","PER","South America","Latin America & Caribbean","3. Upper middle income","Peru"
"177",177,1.13146805763245,1.00625522679709,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Philippines","PHL","Asia","East Asia & Pacific","4. Lower middle income","Philippines"
"178",178,1.12579524517059,1.143949169588,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Palau","PLW","Oceania","East Asia & Pacific","3. Upper middle income","Palau"
"179",179,1.61428833007812,1.40278476668519,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Papua New Guinea","PNG","Oceania","East Asia & Pacific","4. Lower middle income","Papua New Guinea"
"180",180,2.51259255409241,2.36831961344167,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Poland","POL","Europe","Europe & Central Asia","1. High income: OECD","Poland"
"181",181,1.09131646156311,1.06705081425583,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Puerto Rico","PRI","North America","Latin America & Caribbean","2. High income: nonOECD","Puerto Rico"
"182",182,1.80283486843109,1.74357574171114,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"North Korea","PRK","Asia","East Asia & Pacific","5. Low income","Dem. Rep. Korea"
"183",183,1.89283287525177,2.05873315559255,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Portugal","PRT","Europe","Europe & Central Asia","1. High income: OECD","Portugal"
"184",184,NA,NA,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Paraguay","PRY","South America","Latin America & Caribbean","4. Lower middle income","Paraguay"
"185",185,1.69638228416443,2.10094645122687,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Palestine","ISR","Asia","Middle East & North Africa","1. High income: OECD","Israel"
"186",186,3.31337976455688,3.10802221323456,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"French Polynesia","PYF","Oceania","East Asia & Pacific","2. High income: nonOECD","French Polynesia"
"187",187,0.458385288715363,0.0902265783187212,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Qatar","QAT","Asia","Middle East & North Africa","2. High income: nonOECD","Qatar"
"188",188,1.68326437473297,1.56604051040921,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Reunion","FRA","Europe","Europe & Central Asia","1. High income: OECD","France"
"189",189,0.622116565704346,0.463745499009925,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Romania","ROU","Europe","Europe & Central Asia","3. Upper middle income","Romania"
"190",190,1.10577917098999,0.739017131783886,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Russia","RUS","Europe","Europe & Central Asia","3. Upper middle income","Russian Federation"
"191",191,NA,NA,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Rwanda","RWA","Africa","Sub-Saharan Africa","5. Low income","Rwanda"
"192",192,1.98571586608887,2.10679146923562,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Saudi Arabia","SAU","Asia","Middle East & North Africa","2. High income: nonOECD","Saudi Arabia"
"193",193,0.688975870609283,0.424917770665279,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Sudan","SDN","Africa","Sub-Saharan Africa","4. Lower middle income","Sudan"
"194",194,1.60938024520874,1.63349426649018,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Senegal","SEN","Africa","Sub-Saharan Africa","4. Lower middle income","Senegal"
"195",195,1.59809482097626,1.95901490481172,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Singapore","SGP","Asia","East Asia & Pacific","2. High income: nonOECD","Singapore"
"196",196,0.143120557069778,0.17320098120331,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"South Georgia and the South Sand","SGS","Seven seas (open ocean)","Antarctica","5. Low income","South Georgia and the Islands"
"197",197,1.71443331241608,2.42135056272877,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Saint Helena, Ascension and Tris","SHN","Seven seas (open ocean)","Sub-Saharan Africa","4. Lower middle income","Saint Helena"
"198",198,0.469741314649582,0.243943438238557,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Svalbard and Jan Mayen","NOR","Europe","Europe & Central Asia","1. High income: OECD","Norway"
"199",199,1.29145991802216,1.0691998718591,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Solomon Islands","SLB","Oceania","East Asia & Pacific","4. Lower middle income","Solomon Islands"
"200",200,1.5507390499115,1.63478046959813,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Sierra Leone","SLE","Africa","Sub-Saharan Africa","5. Low income","Sierra Leone"
"201",201,1.93962264060974,1.98726833560972,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"El Salvador","SLV","North America","Latin America & Caribbean","4. Lower middle income","El Salvador"
"202",202,NA,NA,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"San Marino","SMR","Europe","Europe & Central Asia","2. High income: nonOECD","San Marino"
"203",203,0.808497369289398,0.229153279498926,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Somalia","SOM","Africa","Sub-Saharan Africa","5. Low income","Somalia"
"204",204,1.90739858150482,1.40252961602272,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Saint Pierre and Miquelon","SPM","North America","North America","3. Upper middle income","Saint Pierre and Miquelon"
"205",205,NA,NA,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Serbia","SRB","Europe","Europe & Central Asia","3. Upper middle income","Serbia"
"206",206,NA,NA,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"South Sudan","SSD","Africa","Sub-Saharan Africa","5. Low income","South Sudan"
"207",207,2.47211837768555,2.49431538810769,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Sao Tome and Principe","STP","Africa","Sub-Saharan Africa","4. Lower middle income","Ṣo Tom̩ and Principe"
"208",208,2.35439562797546,2.27162882270866,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Suriname","SUR","South America","Latin America & Caribbean","3. Upper middle income","Suriname"
"209",209,NA,NA,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Slovakia","SVK","Europe","Europe & Central Asia","1. High income: OECD","Slovakia"
"210",210,1.1470353603363,0.4306285426572,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Slovenia","SVN","Europe","Europe & Central Asia","1. High income: OECD","Slovenia"
"211",211,2.04194283485413,1.97631762242025,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Sweden","SWE","Europe","Europe & Central Asia","1. High income: OECD","Sweden"
"212",212,NA,NA,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Swaziland","SWZ","Africa","Sub-Saharan Africa","4. Lower middle income","eSwatini"
"213",213,0.929432451725006,0.68380486253541,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Sint Maarten","SXM","North America","Latin America & Caribbean","2. High income: nonOECD","Sint Maarten"
"214",214,1.25592577457428,1.16256322075409,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Seychelles","SYC","Seven seas (open ocean)","Sub-Saharan Africa","3. Upper middle income","Seychelles"
"215",215,1.75971186161041,1.95619513068029,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Syria","SYR","Asia","Middle East & North Africa","4. Lower middle income","Syria"
"216",216,1.38348984718323,1.15044120256878,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Turks and Caicos Islands","TCA","North America","Latin America & Caribbean","2. High income: nonOECD","Turks and Caicos Islands"
"217",217,NA,NA,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Chad","TCD","Africa","Sub-Saharan Africa","5. Low income","Chad"
"218",218,0.117151752114296,0.129375912452125,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Togo","TGO","Africa","Sub-Saharan Africa","5. Low income","Togo"
"219",219,1.87004172801971,1.92201354297852,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Thailand","THA","Asia","East Asia & Pacific","3. Upper middle income","Thailand"
"220",220,NA,NA,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Tajikistan","TJK","Asia","Europe & Central Asia","5. Low income","Tajikistan"
"221",221,4.53585338592529,6.42138338410067,"coastal_risk_esa1992_value_md5_3bd250","Coastal Protection","#9e9ac8",1992,"Tokelau","NZL","Oceania","East Asia & Pacific","1. High income: OECD","New Zealand"
