<<<<<<< HEAD
"","extent","service","color","ee_r264_name","iso3","continent","region_wb","income_grp","name_long","metric","value"
"188",63,"Coastal Protection","#9e9ac8","Denmark","DNK","Europe","Europe & Central Asia","1. High income: OECD","Denmark","year_2020",1.10147082805634
"189",63,"Coastal Protection","#9e9ac8","Denmark","DNK","Europe","Europe & Central Asia","1. High income: OECD","Denmark","pct_change",-0.237028383373475
"190",64,"Coastal Protection","#9e9ac8","Dominican Republic","DOM","North America","Latin America & Caribbean","3. Upper middle income","Dominican Republic","year_1992",1.13039529323578
"191",64,"Coastal Protection","#9e9ac8","Dominican Republic","DOM","North America","Latin America & Caribbean","3. Upper middle income","Dominican Republic","year_2020",1.15369117259979
"192",64,"Coastal Protection","#9e9ac8","Dominican Republic","DOM","North America","Latin America & Caribbean","3. Upper middle income","Dominican Republic","pct_change",2.06086132023119
"193",65,"Coastal Protection","#9e9ac8","Algeria","DZA","Africa","Middle East & North Africa","3. Upper middle income","Algeria","year_1992",2.0446286201477
"194",65,"Coastal Protection","#9e9ac8","Algeria","DZA","Africa","Middle East & North Africa","3. Upper middle income","Algeria","year_2020",2.08169937133789
"195",65,"Coastal Protection","#9e9ac8","Algeria","DZA","Africa","Middle East & North Africa","3. Upper middle income","Algeria","pct_change",1.81307993172433
"196",66,"Coastal Protection","#9e9ac8","Ecuador","ECU","South America","Latin America & Caribbean","3. Upper middle income","Ecuador","year_1992",1.5845901966095
"197",66,"Coastal Protection","#9e9ac8","Ecuador","ECU","South America","Latin America & Caribbean","3. Upper middle income","Ecuador","year_2020",1.59729635715485
"198",66,"Coastal Protection","#9e9ac8","Ecuador","ECU","South America","Latin America & Caribbean","3. Upper middle income","Ecuador","pct_change",0.801857828764623
"199",67,"Coastal Protection","#9e9ac8","Egypt","EGY","Africa","Middle East & North Africa","4. Lower middle income","Egypt","year_1992",1.13836431503296
"200",67,"Coastal Protection","#9e9ac8","Egypt","EGY","Africa","Middle East & North Africa","4. Lower middle income","Egypt","year_2020",1.17066991329193
"201",67,"Coastal Protection","#9e9ac8","Egypt","EGY","Africa","Middle East & North Africa","4. Lower middle income","Egypt","pct_change",2.83789625450747
"202",68,"Coastal Protection","#9e9ac8","Eritrea","ERI","Africa","Sub-Saharan Africa","5. Low income","Eritrea","year_1992",1.42925500869751
"203",68,"Coastal Protection","#9e9ac8","Eritrea","ERI","Africa","Sub-Saharan Africa","5. Low income","Eritrea","year_2020",1.2558434009552
"204",68,"Coastal Protection","#9e9ac8","Eritrea","ERI","Africa","Sub-Saharan Africa","5. Low income","Eritrea","pct_change",-12.1330068243274
"205",69,"Coastal Protection","#9e9ac8","Western Sahara","MAR","Africa","Middle East & North Africa","4. Lower middle income","Morocco","year_1992",0.0824740380048752
"206",69,"Coastal Protection","#9e9ac8","Western Sahara","MAR","Africa","Middle East & North Africa","4. Lower middle income","Morocco","year_2020",0.0837388634681702
"207",69,"Coastal Protection","#9e9ac8","Western Sahara","MAR","Africa","Middle East & North Africa","4. Lower middle income","Morocco","pct_change",1.53360438495837
"208",70,"Coastal Protection","#9e9ac8","Spain","ESP","Europe","Europe & Central Asia","1. High income: OECD","Spain","year_1992",1.49331939220428
"209",70,"Coastal Protection","#9e9ac8","Spain","ESP","Europe","Europe & Central Asia","1. High income: OECD","Spain","year_2020",1.49118673801422
"210",70,"Coastal Protection","#9e9ac8","Spain","ESP","Europe","Europe & Central Asia","1. High income: OECD","Spain","pct_change",-0.142812997754749
"211",71,"Coastal Protection","#9e9ac8","Estonia","EST","Europe","Europe & Central Asia","1. High income: OECD","Estonia","year_1992",1.7735048532486
"212",71,"Coastal Protection","#9e9ac8","Estonia","EST","Europe","Europe & Central Asia","1. High income: OECD","Estonia","year_2020",1.7410386800766
"213",71,"Coastal Protection","#9e9ac8","Estonia","EST","Europe","Europe & Central Asia","1. High income: OECD","Estonia","pct_change",-1.83062217802959
"214",72,"Coastal Protection","#9e9ac8","Ethiopia","ETH","Africa","Sub-Saharan Africa","5. Low income","Ethiopia","year_1992",NA
"215",72,"Coastal Protection","#9e9ac8","Ethiopia","ETH","Africa","Sub-Saharan Africa","5. Low income","Ethiopia","year_2020",NA
"216",72,"Coastal Protection","#9e9ac8","Ethiopia","ETH","Africa","Sub-Saharan Africa","5. Low income","Ethiopia","pct_change",NA
"217",73,"Coastal Protection","#9e9ac8","Finland","FIN","Europe","Europe & Central Asia","1. High income: OECD","Finland","year_1992",1.85151195526123
"218",73,"Coastal Protection","#9e9ac8","Finland","FIN","Europe","Europe & Central Asia","1. High income: OECD","Finland","year_2020",1.76247537136078
"219",73,"Coastal Protection","#9e9ac8","Finland","FIN","Europe","Europe & Central Asia","1. High income: OECD","Finland","pct_change",-4.80885816845228
"220",74,"Coastal Protection","#9e9ac8","Fiji","FJI","Oceania","East Asia & Pacific","4. Lower middle income","Fiji","year_1992",1.25623404979706
"221",74,"Coastal Protection","#9e9ac8","Fiji","FJI","Oceania","East Asia & Pacific","4. Lower middle income","Fiji","year_2020",1.25933241844177
"222",74,"Coastal Protection","#9e9ac8","Fiji","FJI","Oceania","East Asia & Pacific","4. Lower middle income","Fiji","pct_change",0.246639441528467
"223",75,"Coastal Protection","#9e9ac8","Falkland Islands","FLK","South America","Latin America & Caribbean","1. High income: OECD","Falkland Islands","year_1992",2.51701855659485
"224",75,"Coastal Protection","#9e9ac8","Falkland Islands","FLK","South America","Latin America & Caribbean","1. High income: OECD","Falkland Islands","year_2020",2.22746467590332
"225",75,"Coastal Protection","#9e9ac8","Falkland Islands","FLK","South America","Latin America & Caribbean","1. High income: OECD","Falkland Islands","pct_change",-11.5038437016234
"226",76,"Coastal Protection","#9e9ac8","France","FRA","Europe","Europe & Central Asia","1. High income: OECD","France","year_1992",1.33012270927429
"227",76,"Coastal Protection","#9e9ac8","France","FRA","Europe","Europe & Central Asia","1. High income: OECD","France","year_2020",1.30861496925354
"228",76,"Coastal Protection","#9e9ac8","France","FRA","Europe","Europe & Central Asia","1. High income: OECD","France","pct_change",-1.61697412357425
"229",77,"Coastal Protection","#9e9ac8","Faroe Islands","FRO","Europe","Europe & Central Asia","2. High income: nonOECD","Faeroe Islands","year_1992",0.736498236656189
"230",77,"Coastal Protection","#9e9ac8","Faroe Islands","FRO","Europe","Europe & Central Asia","2. High income: nonOECD","Faeroe Islands","year_2020",0.736498296260834
"231",77,"Coastal Protection","#9e9ac8","Faroe Islands","FRO","Europe","Europe & Central Asia","2. High income: nonOECD","Faeroe Islands","pct_change",8.09297864283412e-06
"232",78,"Coastal Protection","#9e9ac8","Micronesia","FSM","Oceania","East Asia & Pacific","4. Lower middle income","Federated States of Micronesia","year_1992",2.12403273582458
"233",78,"Coastal Protection","#9e9ac8","Micronesia","FSM","Oceania","East Asia & Pacific","4. Lower middle income","Federated States of Micronesia","year_2020",2.12403273582458
"234",78,"Coastal Protection","#9e9ac8","Micronesia","FSM","Oceania","East Asia & Pacific","4. Lower middle income","Federated States of Micronesia","pct_change",0
"235",79,"Coastal Protection","#9e9ac8","Gabon","GAB","Africa","Sub-Saharan Africa","3. Upper middle income","Gabon","year_1992",1.8467583656311
"236",79,"Coastal Protection","#9e9ac8","Gabon","GAB","Africa","Sub-Saharan Africa","3. Upper middle income","Gabon","year_2020",1.90273749828339
"237",79,"Coastal Protection","#9e9ac8","Gabon","GAB","Africa","Sub-Saharan Africa","3. Upper middle income","Gabon","pct_change",3.03121045471263
"238",80,"Coastal Protection","#9e9ac8","United Kingdom","GBR","Europe","Europe & Central Asia","1. High income: OECD","United Kingdom","year_1992",0.694135904312134
"239",80,"Coastal Protection","#9e9ac8","United Kingdom","GBR","Europe","Europe & Central Asia","1. High income: OECD","United Kingdom","year_2020",0.750479698181152
"240",80,"Coastal Protection","#9e9ac8","United Kingdom","GBR","Europe","Europe & Central Asia","1. High income: OECD","United Kingdom","pct_change",8.11711273239105
"241",81,"Coastal Protection","#9e9ac8","Georgia","GEO","Asia","Europe & Central Asia","4. Lower middle income","Georgia","year_1992",2.21947455406189
"242",81,"Coastal Protection","#9e9ac8","Georgia","GEO","Asia","Europe & Central Asia","4. Lower middle income","Georgia","year_2020",2.26336216926575
"243",81,"Coastal Protection","#9e9ac8","Georgia","GEO","Asia","Europe & Central Asia","4. Lower middle income","Georgia","pct_change",1.97738762643351
"244",82,"Coastal Protection","#9e9ac8","Guernsey","GGY","Europe","Europe & Central Asia","2. High income: nonOECD","Guernsey","year_1992",2.48901057243347
"245",82,"Coastal Protection","#9e9ac8","Guernsey","GGY","Europe","Europe & Central Asia","2. High income: nonOECD","Guernsey","year_2020",1.81018555164337
"246",82,"Coastal Protection","#9e9ac8","Guernsey","GGY","Europe","Europe & Central Asia","2. High income: nonOECD","Guernsey","pct_change",-27.2728861945501
"247",83,"Coastal Protection","#9e9ac8","Ghana","GHA","Africa","Sub-Saharan Africa","4. Lower middle income","Ghana","year_1992",1.08679401874542
"248",83,"Coastal Protection","#9e9ac8","Ghana","GHA","Africa","Sub-Saharan Africa","4. Lower middle income","Ghana","year_2020",1.11496090888977
"249",83,"Coastal Protection","#9e9ac8","Ghana","GHA","Africa","Sub-Saharan Africa","4. Lower middle income","Ghana","pct_change",2.5917413657526
"250",84,"Coastal Protection","#9e9ac8","Gibraltar","GIB","Europe","Europe & Central Asia","1. High income: OECD","Gibraltar","year_1992",5.26092720031738
"251",84,"Coastal Protection","#9e9ac8","Gibraltar","GIB","Europe","Europe & Central Asia","1. High income: OECD","Gibraltar","year_2020",5.56672191619873
"252",84,"Coastal Protection","#9e9ac8","Gibraltar","GIB","Europe","Europe & Central Asia","1. High income: OECD","Gibraltar","pct_change",5.81256315166082
"253",85,"Coastal Protection","#9e9ac8","Guinea","GIN","Africa","Sub-Saharan Africa","5. Low income","Guinea","year_1992",1.63363170623779
"254",85,"Coastal Protection","#9e9ac8","Guinea","GIN","Africa","Sub-Saharan Africa","5. Low income","Guinea","year_2020",1.65753591060638
"255",85,"Coastal Protection","#9e9ac8","Guinea","GIN","Africa","Sub-Saharan Africa","5. Low income","Guinea","pct_change",1.46325541291315
"256",86,"Coastal Protection","#9e9ac8","Guadeloupe","FRA","Europe","Europe & Central Asia","1. High income: OECD","France","year_1992",1.52427041530609
"257",86,"Coastal Protection","#9e9ac8","Guadeloupe","FRA","Europe","Europe & Central Asia","1. High income: OECD","France","year_2020",1.58752822875977
"258",86,"Coastal Protection","#9e9ac8","Guadeloupe","FRA","Europe","Europe & Central Asia","1. High income: OECD","France","pct_change",4.15003878698106
"259",87,"Coastal Protection","#9e9ac8","Gambia","GMB","Africa","Sub-Saharan Africa","5. Low income","The Gambia","year_1992",1.87837135791779
"260",87,"Coastal Protection","#9e9ac8","Gambia","GMB","Africa","Sub-Saharan Africa","5. Low income","The Gambia","year_2020",1.86532330513
"261",87,"Coastal Protection","#9e9ac8","Gambia","GMB","Africa","Sub-Saharan Africa","5. Low income","The Gambia","pct_change",-0.694647133155507
"262",88,"Coastal Protection","#9e9ac8","Guinea-Bissau","GNB","Africa","Sub-Saharan Africa","5. Low income","Guinea-Bissau","year_1992",1.54479801654816
"263",88,"Coastal Protection","#9e9ac8","Guinea-Bissau","GNB","Africa","Sub-Saharan Africa","5. Low income","Guinea-Bissau","year_2020",1.49989581108093
"264",88,"Coastal Protection","#9e9ac8","Guinea-Bissau","GNB","Africa","Sub-Saharan Africa","5. Low income","Guinea-Bissau","pct_change",-2.90667161572124
"265",89,"Coastal Protection","#9e9ac8","Equatorial Guinea","GNQ","Africa","Sub-Saharan Africa","2. High income: nonOECD","Equatorial Guinea","year_1992",1.98144125938416
"266",89,"Coastal Protection","#9e9ac8","Equatorial Guinea","GNQ","Africa","Sub-Saharan Africa","2. High income: nonOECD","Equatorial Guinea","year_2020",2.01008868217468
"267",89,"Coastal Protection","#9e9ac8","Equatorial Guinea","GNQ","Africa","Sub-Saharan Africa","2. High income: nonOECD","Equatorial Guinea","pct_change",1.44578713372627
"268",90,"Coastal Protection","#9e9ac8","Greece","GRC","Europe","Europe & Central Asia","1. High income: OECD","Greece","year_1992",1.57995927333832
"269",90,"Coastal Protection","#9e9ac8","Greece","GRC","Europe","Europe & Central Asia","1. High income: OECD","Greece","year_2020",1.58080077171326
"270",90,"Coastal Protection","#9e9ac8","Greece","GRC","Europe","Europe & Central Asia","1. High income: OECD","Greece","pct_change",0.0532607636880309
"271",91,"Coastal Protection","#9e9ac8","Grenada","GRD","North America","Latin America & Caribbean","3. Upper middle income","Grenada","year_1992",1.26710546016693
"272",91,"Coastal Protection","#9e9ac8","Grenada","GRD","North America","Latin America & Caribbean","3. Upper middle income","Grenada","year_2020",1.27156591415405
"273",91,"Coastal Protection","#9e9ac8","Grenada","GRD","North America","Latin America & Caribbean","3. Upper middle income","Grenada","pct_change",0.352019159204981
"274",92,"Coastal Protection","#9e9ac8","Greenland","GRL","North America","Europe & Central Asia","2. High income: nonOECD","Greenland","year_1992",0.261423796415329
"275",92,"Coastal Protection","#9e9ac8","Greenland","GRL","North America","Europe & Central Asia","2. High income: nonOECD","Greenland","year_2020",0.261424511671066
"276",92,"Coastal Protection","#9e9ac8","Greenland","GRL","North America","Europe & Central Asia","2. High income: nonOECD","Greenland","pct_change",0.000273600087993058
"277",93,"Coastal Protection","#9e9ac8","Guatemala","GTM","North America","Latin America & Caribbean","4. Lower middle income","Guatemala","year_1992",1.911536693573
"278",93,"Coastal Protection","#9e9ac8","Guatemala","GTM","North America","Latin America & Caribbean","4. Lower middle income","Guatemala","year_2020",1.91094505786896
"279",93,"Coastal Protection","#9e9ac8","Guatemala","GTM","North America","Latin America & Caribbean","4. Lower middle income","Guatemala","pct_change",-0.0309507898032662
"280",94,"Coastal Protection","#9e9ac8","French Guiana","FRA","Europe","Europe & Central Asia","1. High income: OECD","France","year_1992",2.16275095939636
"281",94,"Coastal Protection","#9e9ac8","French Guiana","FRA","Europe","Europe & Central Asia","1. High income: OECD","France","year_2020",2.1141984462738
"282",94,"Coastal Protection","#9e9ac8","French Guiana","FRA","Europe","Europe & Central Asia","1. High income: OECD","France","pct_change",-2.24494239207788
"283",95,"Coastal Protection","#9e9ac8","Guam","GUM","Oceania","East Asia & Pacific","2. High income: nonOECD","Guam","year_1992",1.54202389717102
"284",95,"Coastal Protection","#9e9ac8","Guam","GUM","Oceania","East Asia & Pacific","2. High income: nonOECD","Guam","year_2020",1.54202389717102
"285",95,"Coastal Protection","#9e9ac8","Guam","GUM","Oceania","East Asia & Pacific","2. High income: nonOECD","Guam","pct_change",0
"286",96,"Coastal Protection","#9e9ac8","Guyana","GUY","South America","Latin America & Caribbean","4. Lower middle income","Guyana","year_1992",2.15583205223083
"287",96,"Coastal Protection","#9e9ac8","Guyana","GUY","South America","Latin America & Caribbean","4. Lower middle income","Guyana","year_2020",2.10052800178528
